ev,mu,s
1.138428E+04,1.882318E-09,2.117084E-10
1.138916E+04,1.770002E-09,2.061280E-10
1.139404E+04,1.802812E-09,2.069000E-10
1.139893E+04,1.747738E-09,2.055583E-10
1.140381E+04,1.845796E-09,2.106599E-10
1.140869E+04,1.822739E-09,2.083740E-10
1.141358E+04,1.748902E-09,2.044766E-10
1.141846E+04,1.832121E-09,2.096367E-10
1.142334E+04,1.711587E-09,2.016048E-10
1.142822E+04,1.873139E-09,2.114905E-10
1.143311E+04,1.845400E-09,2.097998E-10
1.143799E+04,1.774878E-09,2.053515E-10
1.144287E+04,1.784842E-09,2.060954E-10
1.144776E+04,1.804373E-09,2.067021E-10
1.145264E+04,1.787381E-09,2.062361E-10
1.145752E+04,1.859464E-09,2.104713E-10
1.146240E+04,1.851457E-09,2.104089E-10
1.146729E+04,1.795194E-09,2.064788E-10
1.147217E+04,1.861033E-09,2.114848E-10
1.147705E+04,1.893454E-09,2.125853E-10
1.148193E+04,1.819618E-09,2.087665E-10
1.148682E+04,1.925100E-09,2.143709E-10
1.149170E+04,1.795590E-09,2.073528E-10
1.149658E+04,1.750657E-09,2.040953E-10
1.150147E+04,1.767648E-09,2.045661E-10
1.150635E+04,1.820394E-09,2.080571E-10
1.151123E+04,1.758663E-09,2.041596E-10
1.151611E+04,1.911424E-09,2.133654E-10
1.152100E+04,1.697321E-09,1.998166E-10
1.152588E+04,1.728781E-09,2.031563E-10
1.153076E+04,1.754563E-09,2.042179E-10
1.153565E+04,1.741681E-09,2.049347E-10
1.154053E+04,1.760030E-09,2.041401E-10
1.154541E+04,1.836415E-09,2.094034E-10
1.155029E+04,1.719408E-09,2.031112E-10
1.155518E+04,1.707875E-09,2.012970E-10
1.156006E+04,1.749096E-09,2.042957E-10
1.156494E+04,1.747535E-09,2.044960E-10
1.156983E+04,1.686008E-09,2.016124E-10
1.157471E+04,1.686978E-09,2.006937E-10
1.157959E+04,1.655729E-09,1.996929E-10
1.158447E+04,1.872751E-09,2.118397E-10
1.158936E+04,1.782699E-09,2.068307E-10
1.159424E+04,1.722529E-09,2.027078E-10
1.159912E+04,1.744405E-09,2.036488E-10
1.160401E+04,1.780354E-09,2.065114E-10
1.160889E+04,1.841300E-09,2.098566E-10
1.161377E+04,1.777232E-09,2.069075E-10
1.161865E+04,1.714717E-09,2.024605E-10
1.162354E+04,1.661584E-09,1.992426E-10
1.162842E+04,1.702408E-09,2.013759E-10
1.163330E+04,1.768829E-09,2.059679E-10
1.163818E+04,1.674669E-09,1.995995E-10
1.164307E+04,1.612154E-09,1.949859E-10
1.164795E+04,1.813948E-09,2.077971E-10
1.165283E+04,1.656699E-09,1.987653E-10
1.165772E+04,1.798712E-09,2.069576E-10
1.166260E+04,1.773318E-09,2.055507E-10
1.166748E+04,1.593998E-09,1.956288E-10
1.167236E+04,1.480501E-09,1.880516E-10
1.167725E+04,1.710229E-09,2.028840E-10
1.168213E+04,1.750657E-09,2.040953E-10
1.168701E+04,1.620371E-09,1.974610E-10
1.169190E+04,1.743039E-09,2.036683E-10
1.169678E+04,1.762966E-09,2.051655E-10
1.170166E+04,1.635413E-09,1.985270E-10
1.170654E+04,1.722926E-09,2.035979E-10
1.171143E+04,1.733666E-09,2.036233E-10
1.171631E+04,1.637362E-09,1.979476E-10
1.172119E+04,1.779375E-09,2.061724E-10
1.172608E+04,1.692833E-09,2.002457E-10
1.173096E+04,1.660217E-09,1.992626E-10
1.173584E+04,1.609235E-09,1.965167E-10
1.174072E+04,1.636966E-09,1.970320E-10
1.174561E+04,1.603759E-09,1.952974E-10
1.175049E+04,1.621147E-09,1.967109E-10
1.175537E+04,1.541447E-09,1.917191E-10
1.176026E+04,1.618608E-09,1.965633E-10
1.176514E+04,1.611968E-09,1.964763E-10
1.177002E+04,1.597508E-09,1.948308E-10
1.177490E+04,1.605514E-09,1.948982E-10
1.177979E+04,1.646347E-09,1.983669E-10
1.178467E+04,1.609825E-09,1.972475E-10
1.178955E+04,1.622708E-09,1.965027E-10
1.179443E+04,1.559611E-09,1.923918E-10
1.179932E+04,1.547310E-09,1.925775E-10
1.180420E+04,1.652008E-09,1.981003E-10
1.180908E+04,1.557468E-09,1.931793E-10
1.181397E+04,1.546526E-09,1.920216E-10
1.181885E+04,1.605320E-09,1.950877E-10
1.182373E+04,1.694790E-09,2.009431E-10
1.182861E+04,1.560977E-09,1.923711E-10
1.183350E+04,1.655332E-09,1.987853E-10
1.183838E+04,1.504334E-09,1.898041E-10
1.184326E+04,1.571346E-09,1.954070E-10
1.184815E+04,1.654353E-09,1.984331E-10
1.185303E+04,1.544383E-09,1.928106E-10
1.185791E+04,1.459013E-09,1.866364E-10
1.186279E+04,1.547892E-09,1.920009E-10
1.186768E+04,1.741292E-09,2.052951E-10
1.187256E+04,1.605320E-09,1.950877E-10
1.187744E+04,1.512729E-09,1.894835E-10
1.188233E+04,1.437340E-09,1.867788E-10
1.188721E+04,1.608450E-09,1.959719E-10
1.189209E+04,1.521714E-09,1.899215E-10
1.189697E+04,1.588135E-09,1.947838E-10
1.190186E+04,1.605126E-09,1.952771E-10
1.190674E+04,1.594774E-09,1.948716E-10
1.191162E+04,1.576804E-09,1.940170E-10
1.191651E+04,1.569583E-09,1.944998E-10
1.192139E+04,1.532656E-09,1.910919E-10
1.192627E+04,1.456086E-09,1.868768E-10
1.193115E+04,1.558438E-09,1.922202E-10
1.193604E+04,1.481286E-09,1.886192E-10
1.194092E+04,1.607471E-09,1.956147E-10
1.194580E+04,1.517816E-09,1.911272E-10
1.195068E+04,1.507068E-09,1.900678E-10
1.195557E+04,1.502377E-09,1.890656E-10
1.196045E+04,1.578947E-09,1.932330E-10
1.196533E+04,1.488313E-09,1.883177E-10
1.197022E+04,1.536182E-09,1.929341E-10
1.197510E+04,1.435770E-09,1.856305E-10
1.197998E+04,1.427367E-09,1.845826E-10
1.198486E+04,1.427764E-09,1.855597E-10
1.198975E+04,1.577783E-09,1.943772E-10
1.199463E+04,1.634435E-09,1.981744E-10
1.199951E+04,1.676432E-09,2.004836E-10
1.200440E+04,1.327352E-09,1.779537E-10
1.200928E+04,1.504731E-09,1.907545E-10
1.201416E+04,1.486364E-09,1.889267E-10
1.201904E+04,1.561188E-09,1.948121E-10
1.202393E+04,1.501601E-09,1.898460E-10
1.202881E+04,1.453538E-09,1.853521E-10
1.203369E+04,1.465070E-09,1.873209E-10
1.203858E+04,1.424052E-09,1.852253E-10
1.204346E+04,1.538528E-09,1.932758E-10
1.204834E+04,1.420922E-09,1.842895E-10
1.205322E+04,1.459983E-09,1.856436E-10
1.205811E+04,1.568022E-09,1.947101E-10
1.206299E+04,1.347085E-09,1.798709E-10
1.206787E+04,1.434404E-09,1.856519E-10
1.207276E+04,1.442418E-09,1.870892E-10
1.207764E+04,1.477573E-09,1.882902E-10
1.208252E+04,1.384197E-09,1.818905E-10
1.208740E+04,1.449058E-09,1.871806E-10
1.209229E+04,1.466631E-09,1.871022E-10
1.209717E+04,1.586574E-09,1.949938E-10
1.210205E+04,1.457258E-09,1.870533E-10
1.210693E+04,1.401973E-09,1.830038E-10
1.211182E+04,1.350991E-09,1.800101E-10
1.211670E+04,1.448855E-09,1.860134E-10
1.212158E+04,1.478358E-09,1.891642E-10
1.212647E+04,1.486170E-09,1.891222E-10
1.213135E+04,1.406082E-09,1.843260E-10
1.213623E+04,1.432640E-09,1.846968E-10
1.214111E+04,1.312706E-09,1.777837E-10
1.214600E+04,1.503938E-09,1.888490E-10
1.215088E+04,1.366422E-09,1.807704E-10
1.215576E+04,1.335755E-09,1.790403E-10
1.216065E+04,1.395730E-09,1.838964E-10
1.216553E+04,1.307037E-09,1.766444E-10
1.217041E+04,1.388104E-09,1.820282E-10
1.217529E+04,1.448079E-09,1.868066E-10
1.218018E+04,1.454913E-09,1.867002E-10
1.218506E+04,1.349236E-09,1.804423E-10
1.218994E+04,1.379912E-09,1.835523E-10
1.219483E+04,1.406268E-09,1.827366E-10
1.219971E+04,1.376588E-09,1.828102E-10
1.220459E+04,1.518398E-09,1.905461E-10
1.220947E+04,1.414282E-09,1.841967E-10
1.221436E+04,1.330676E-09,1.787159E-10
1.221924E+04,1.388492E-09,1.816216E-10
1.222412E+04,1.377752E-09,1.815931E-10
1.222901E+04,1.453158E-09,1.871170E-10
1.223389E+04,1.394558E-09,1.837169E-10
1.223877E+04,1.300785E-09,1.761283E-10
1.224365E+04,1.440655E-09,1.861415E-10
1.224854E+04,1.360955E-09,1.808582E-10
1.225342E+04,1.231242E-09,1.712143E-10
1.225830E+04,1.393182E-09,1.823467E-10
1.226318E+04,1.347076E-09,1.784490E-10
1.226807E+04,1.428338E-09,1.835787E-10
1.227295E+04,1.327158E-09,1.781612E-10
1.227783E+04,1.473085E-09,1.887455E-10
1.228272E+04,1.369552E-09,1.817243E-10
1.228760E+04,1.250393E-09,1.738452E-10
1.229248E+04,1.299612E-09,1.759409E-10
1.229736E+04,1.425621E-09,1.863761E-10
1.230225E+04,1.351582E-09,1.808076E-10
1.230713E+04,1.355876E-09,1.805371E-10
1.231201E+04,1.420922E-09,1.842895E-10
1.231690E+04,1.343955E-09,1.789072E-10
1.232178E+04,1.416046E-09,1.851544E-10
1.232666E+04,1.306454E-09,1.772710E-10
1.233154E+04,1.247069E-09,1.730616E-10
1.233643E+04,1.406673E-09,1.851049E-10
1.234131E+04,1.280866E-09,1.758368E-10
1.234619E+04,1.337315E-09,1.788115E-10
1.235108E+04,1.373458E-09,1.818620E-10
1.235596E+04,1.258594E-09,1.737081E-10
1.236084E+04,1.296094E-09,1.753775E-10
1.236572E+04,1.319742E-09,1.788936E-10
1.237061E+04,1.297461E-09,1.753549E-10
1.237549E+04,1.350409E-09,1.806250E-10
1.238037E+04,1.205460E-09,1.699466E-10
1.238526E+04,1.366034E-09,1.811788E-10
1.239014E+04,1.283988E-09,1.753706E-10
1.239502E+04,1.295706E-09,1.757985E-10
1.239990E+04,1.264457E-09,1.746551E-10
1.240479E+04,1.283988E-09,1.753706E-10
1.240967E+04,1.332439E-09,1.797028E-10
1.241455E+04,1.304885E-09,1.760607E-10
1.241943E+04,1.264069E-09,1.750778E-10
1.242432E+04,1.403534E-09,1.827800E-10
1.242920E+04,1.401982E-09,1.843907E-10
1.243408E+04,1.252730E-09,1.727559E-10
1.243897E+04,1.246285E-09,1.724427E-10
1.244385E+04,1.234760E-09,1.717914E-10
1.244873E+04,1.260745E-09,1.742997E-10
1.245361E+04,1.226754E-09,1.717149E-10
1.245850E+04,1.205266E-09,1.701639E-10
1.246338E+04,1.248048E-09,1.734653E-10
1.246826E+04,1.284772E-09,1.759792E-10
1.247315E+04,1.301966E-09,1.777545E-10
1.247803E+04,1.216790E-09,1.708214E-10
1.248291E+04,1.330482E-09,1.789226E-10
1.248779E+04,1.152723E-09,1.671851E-10
1.249268E+04,1.150572E-09,1.665682E-10
1.249756E+04,1.236127E-09,1.717683E-10
1.250244E+04,1.111890E-09,1.630543E-10
1.250733E+04,1.125760E-09,1.641428E-10
1.251221E+04,1.233006E-09,1.722442E-10
1.251709E+04,1.266600E-09,1.737836E-10
1.252197E+04,1.116775E-09,1.636359E-10
1.252686E+04,1.190224E-09,1.689190E-10
1.253174E+04,1.268557E-09,1.745868E-10
1.253662E+04,1.242978E-09,1.745957E-10
1.254151E+04,1.239839E-09,1.721289E-10
1.254639E+04,1.166593E-09,1.682469E-10
1.255127E+04,1.235157E-09,1.728408E-10
1.255615E+04,1.186512E-09,1.685515E-10
1.256104E+04,1.152327E-09,1.660999E-10
1.256592E+04,1.216411E-09,1.727348E-10
1.257080E+04,1.198821E-09,1.698459E-10
1.257568E+04,1.172844E-09,1.687870E-10
1.258057E+04,1.111696E-09,1.632808E-10
1.258545E+04,1.180066E-09,1.682305E-10
1.259033E+04,1.158772E-09,1.664251E-10
1.259522E+04,1.200381E-09,1.696048E-10
1.260010E+04,1.137672E-09,1.643752E-10
1.260498E+04,1.183002E-09,1.694733E-10
1.260986E+04,1.127127E-09,1.641186E-10
1.261475E+04,1.092553E-09,1.620566E-10
1.261963E+04,1.115020E-09,1.641112E-10
1.262451E+04,1.168744E-09,1.688576E-10
1.262940E+04,1.023407E-09,1.578517E-10
1.263428E+04,1.228905E-09,1.723134E-10
1.263916E+04,1.115408E-09,1.636602E-10
1.264404E+04,1.141781E-09,1.658460E-10
1.264893E+04,1.154875E-09,1.677997E-10
1.265381E+04,1.080245E-09,1.606994E-10
1.265869E+04,1.006602E-09,1.553747E-10
1.266358E+04,1.182808E-09,1.696912E-10
1.266846E+04,1.079080E-09,1.620736E-10
1.267334E+04,1.178699E-09,1.682541E-10
1.267822E+04,1.094502E-09,1.613463E-10
1.268311E+04,1.122056E-09,1.653129E-10
1.268799E+04,1.180842E-09,1.673494E-10
1.269287E+04,1.167757E-09,1.669236E-10
1.269776E+04,1.140414E-09,1.658699E-10
1.270264E+04,1.129084E-09,1.649689E-10
1.270752E+04,1.130459E-09,1.664821E-10
1.271240E+04,1.117560E-09,1.642879E-10
1.271729E+04,1.105251E-09,1.629494E-10
1.272217E+04,1.144717E-09,1.671065E-10
1.272705E+04,1.156435E-09,1.675556E-10
1.273193E+04,1.080050E-09,1.609293E-10
1.273682E+04,1.092165E-09,1.625121E-10
1.274170E+04,1.121069E-09,1.633369E-10
1.274658E+04,1.112675E-09,1.637087E-10
1.275147E+04,1.061684E-09,1.587584E-10
1.275635E+04,1.189245E-09,1.685044E-10
1.276123E+04,1.084935E-09,1.615185E-10
1.276611E+04,1.086108E-09,1.617226E-10
1.277100E+04,1.105251E-09,1.629494E-10
1.277588E+04,1.099978E-09,1.628200E-10
1.278076E+04,1.111890E-09,1.630543E-10
1.278565E+04,1.078886E-09,1.623015E-10
1.279053E+04,1.100948E-09,1.616810E-10
1.279541E+04,1.053678E-09,1.586757E-10
1.280029E+04,1.015983E-09,1.570641E-10
1.280518E+04,1.115805E-09,1.647614E-10
1.281006E+04,1.012271E-09,1.566688E-10
1.281494E+04,1.098805E-09,1.626173E-10
1.281983E+04,1.066383E-09,1.611759E-10
1.282471E+04,1.025162E-09,1.573574E-10
1.282959E+04,1.020277E-09,1.567526E-10
1.283447E+04,1.017746E-09,1.581861E-10
1.283936E+04,1.082986E-09,1.622280E-10
1.284424E+04,1.097641E-09,1.639753E-10
1.284912E+04,1.143342E-09,1.655990E-10
1.285401E+04,1.006408E-09,1.556124E-10
1.285889E+04,1.066383E-09,1.611759E-10
1.286377E+04,1.018126E-09,1.560945E-10
1.286865E+04,9.980132E-10,1.560026E-10
1.287354E+04,1.031802E-09,1.574661E-10
1.287842E+04,9.626471E-10,1.514624E-10
1.288330E+04,1.045477E-09,1.588258E-10
1.288818E+04,9.468285E-10,1.510445E-10
1.289307E+04,9.978107E-10,1.546002E-10
1.289795E+04,1.026723E-09,1.570971E-10
1.290283E+04,1.140220E-09,1.660926E-10
1.290772E+04,1.040593E-09,1.582266E-10
1.291260E+04,1.028090E-09,1.570718E-10
1.291748E+04,9.667557E-10,1.530574E-10
1.292236E+04,1.001135E-09,1.554769E-10
1.292725E+04,9.470225E-10,1.507995E-10
1.293213E+04,9.700797E-10,1.539429E-10
1.293701E+04,1.023601E-09,1.576173E-10
1.294190E+04,9.073706E-10,1.481615E-10
1.294678E+04,9.124495E-10,1.485527E-10
1.295166E+04,9.651865E-10,1.516539E-10
1.295654E+04,9.562100E-10,1.527817E-10
1.296143E+04,9.059954E-10,1.464591E-10
1.296631E+04,1.023407E-09,1.578517E-10
1.297119E+04,1.018126E-09,1.560945E-10
1.297608E+04,1.008356E-09,1.548725E-10
1.298096E+04,9.857043E-10,1.545923E-10
1.298584E+04,9.571887E-10,1.532389E-10
1.299072E+04,9.011191E-10,1.475459E-10
1.299561E+04,9.337434E-10,1.505726E-10
1.300049E+04,9.278800E-10,1.494731E-10
1.300537E+04,8.837398E-10,1.473947E-10
1.301026E+04,9.804314E-10,1.544559E-10
1.301514E+04,1.039032E-09,1.584851E-10
1.302002E+04,1.002307E-09,1.556889E-10
1.302490E+04,9.839410E-10,1.534440E-10
1.302979E+04,9.888258E-10,1.540618E-10
1.303467E+04,8.372458E-10,1.430620E-10
1.303955E+04,1.017544E-09,1.568032E-10
1.304443E+04,9.003345E-10,1.468195E-10
1.304932E+04,1.008753E-09,1.560358E-10
1.305420E+04,9.089399E-10,1.495977E-10
1.305908E+04,9.390162E-10,1.507124E-10
1.306397E+04,9.229952E-10,1.488362E-10
1.306885E+04,1.025162E-09,1.573574E-10
1.307373E+04,8.548277E-10,1.447305E-10
1.307861E+04,8.628255E-10,1.430513E-10
1.308350E+04,9.294492E-10,1.508968E-10
1.308838E+04,9.224131E-10,1.495793E-10
1.309326E+04,8.528619E-10,1.419775E-10
1.309815E+04,8.792431E-10,1.462442E-10
1.310303E+04,8.755310E-10,1.458196E-10
1.310791E+04,8.712283E-10,1.444008E-10
1.311279E+04,9.413531E-10,1.494546E-10
1.311768E+04,9.440951E-10,1.510970E-10
1.312256E+04,8.190819E-10,1.421560E-10
1.312744E+04,9.296347E-10,1.489510E-10
1.313233E+04,8.233761E-10,1.418118E-10
1.313721E+04,8.300157E-10,1.419324E-10
1.314209E+04,9.513252E-10,1.521587E-10
1.314697E+04,8.946736E-10,1.471790E-10
1.315186E+04,9.032705E-10,1.482419E-10
1.315674E+04,1.015983E-09,1.570641E-10
1.316162E+04,7.911399E-10,1.380595E-10
1.316651E+04,8.202461E-10,1.405874E-10
1.317139E+04,9.216284E-10,1.488629E-10
1.317627E+04,8.811919E-10,1.454567E-10
1.318115E+04,8.829552E-10,1.466676E-10
1.318604E+04,9.776980E-10,1.545073E-10
1.319092E+04,8.388066E-10,1.427756E-10
1.319580E+04,8.960488E-10,1.488732E-10
1.320068E+04,8.819850E-10,1.479223E-10
1.320557E+04,8.784585E-10,1.455113E-10
1.321045E+04,9.032705E-10,1.482419E-10
1.321533E+04,8.321670E-10,1.426558E-10
1.322022E+04,8.028668E-10,1.404287E-10
1.322510E+04,8.817825E-10,1.464425E-10
1.322998E+04,8.911555E-10,1.465050E-10
1.323486E+04,8.405699E-10,1.440090E-10
1.323975E+04,8.464248E-10,1.433841E-10
1.324463E+04,7.528548E-10,1.351437E-10
1.324951E+04,7.848969E-10,1.392404E-10
1.325440E+04,8.573586E-10,1.431623E-10
1.325928E+04,8.253249E-10,1.409996E-10
1.326416E+04,8.153613E-10,1.399100E-10
1.326904E+04,8.075491E-10,1.395515E-10
1.327393E+04,8.421221E-10,1.419409E-10
1.327881E+04,7.604730E-10,1.357863E-10
1.328369E+04,9.241679E-10,1.490577E-10
1.328858E+04,8.192760E-10,1.418958E-10
1.329346E+04,8.683093E-10,1.464613E-10
1.329834E+04,8.059883E-10,1.398445E-10
1.330322E+04,8.769062E-10,1.475294E-10
1.330811E+04,8.767037E-10,1.460457E-10
1.331299E+04,7.200450E-10,1.339588E-10
1.331787E+04,8.079456E-10,1.408414E-10
1.332276E+04,7.975940E-10,1.402786E-10
1.332764E+04,8.821706E-10,1.459368E-10
1.333252E+04,7.454306E-10,1.342229E-10
1.333740E+04,7.507034E-10,1.343799E-10
1.334229E+04,7.266845E-10,1.340864E-10
1.334717E+04,7.512940E-10,1.354463E-10
1.335205E+04,8.173186E-10,1.409064E-10
1.335693E+04,8.352970E-10,1.438626E-10
1.336182E+04,8.491583E-10,1.433286E-10
1.336670E+04,8.384185E-10,1.432924E-10
1.337158E+04,7.243392E-10,1.335934E-10
1.337647E+04,7.819609E-10,1.377251E-10
1.338135E+04,7.419210E-10,1.353786E-10
1.338623E+04,7.946665E-10,1.405983E-10
1.339111E+04,7.821635E-10,1.392975E-10
1.339600E+04,7.909544E-10,1.401566E-10
1.340088E+04,8.130244E-10,1.412529E-10
1.340576E+04,7.829396E-10,1.382320E-10
1.341065E+04,7.845004E-10,1.379356E-10
1.341553E+04,7.092967E-10,1.320040E-10
1.342041E+04,7.257059E-10,1.335637E-10
1.342529E+04,7.764941E-10,1.378404E-10
1.343018E+04,6.926936E-10,1.307088E-10
1.343506E+04,7.268786E-10,1.338104E-10
1.343994E+04,7.212092E-10,1.322929E-10
1.344483E+04,8.315764E-10,1.416437E-10
1.344971E+04,8.575696E-10,1.464259E-10
1.345459E+04,8.034489E-10,1.396369E-10
1.345947E+04,7.669185E-10,1.361839E-10
1.346436E+04,7.210151E-10,1.325720E-10
1.346924E+04,7.636030E-10,1.370537E-10
1.347412E+04,7.059727E-10,1.309702E-10
1.347901E+04,7.977880E-10,1.400148E-10
1.348389E+04,7.438698E-10,1.345275E-10
1.348877E+04,7.485606E-10,1.355049E-10
1.349365E+04,7.608695E-10,1.371116E-10
1.349854E+04,6.993331E-10,1.308396E-10
1.350342E+04,7.989607E-10,1.402503E-10
1.350830E+04,7.106635E-10,1.319739E-10
1.351318E+04,7.210151E-10,1.325720E-10
1.351807E+04,7.010964E-10,1.321844E-10
1.352295E+04,6.971903E-10,1.319948E-10
1.352783E+04,6.774571E-10,1.293699E-10
1.353272E+04,7.038299E-10,1.321243E-10
1.353760E+04,7.475904E-10,1.368619E-10
1.354248E+04,8.526848E-10,1.457757E-10
1.354736E+04,6.788238E-10,1.293392E-10
1.355225E+04,6.967937E-10,1.306176E-10
1.355713E+04,6.928876E-10,1.304257E-10
1.356201E+04,7.325395E-10,1.334149E-10
1.356690E+04,6.934697E-10,1.295728E-10
1.357178E+04,7.165269E-10,1.332179E-10
1.357666E+04,6.969878E-10,1.303343E-10
1.358154E+04,7.221878E-10,1.328206E-10
1.358643E+04,6.192447E-10,1.238056E-10
1.359131E+04,6.973758E-10,1.297659E-10
1.359619E+04,6.245176E-10,1.239757E-10
1.360108E+04,6.325239E-10,1.240816E-10
1.360596E+04,6.510844E-10,1.265556E-10
1.361084E+04,6.956210E-10,1.303648E-10
1.361572E+04,6.840967E-10,1.295020E-10
1.362061E+04,6.284237E-10,1.241776E-10
1.362549E+04,7.428996E-10,1.358943E-10
1.363037E+04,5.832964E-10,1.189691E-10
1.363526E+04,5.737294E-10,1.192026E-10
1.364014E+04,6.219782E-10,1.237414E-10
1.364502E+04,7.495477E-10,1.378803E-10
1.364990E+04,6.946509E-10,1.317748E-10
1.365479E+04,6.715937E-10,1.280886E-10
1.365967E+04,6.252937E-10,1.227774E-10
1.366455E+04,6.362360E-10,1.245803E-10
1.366943E+04,6.872267E-10,1.308303E-10
1.367432E+04,6.495236E-10,1.268786E-10
1.367920E+04,6.346752E-10,1.249084E-10
1.368408E+04,6.227543E-10,1.225408E-10
1.368897E+04,6.456090E-10,1.246538E-10
1.369385E+04,6.483509E-10,1.266183E-10
1.369873E+04,5.780236E-10,1.187918E-10
1.370361E+04,6.663208E-10,1.279239E-10
1.370850E+04,6.098717E-10,1.237316E-10
1.371338E+04,6.528392E-10,1.259386E-10
1.371826E+04,6.092811E-10,1.225633E-10
1.372315E+04,5.883838E-10,1.215699E-10
1.372803E+04,5.604418E-10,1.167533E-10
1.373291E+04,6.942628E-10,1.323345E-10
1.373779E+04,5.579024E-10,1.165045E-10
1.374268E+04,6.381848E-10,1.236549E-10
1.374756E+04,6.247116E-10,1.236772E-10
1.375244E+04,6.342787E-10,1.234522E-10
1.375733E+04,5.493140E-10,1.173405E-10
1.376221E+04,5.961960E-10,1.219812E-10
1.376709E+04,5.375871E-10,1.144945E-10
1.377197E+04,4.946112E-10,1.097655E-10
1.377686E+04,5.821322E-10,1.208188E-10
1.378174E+04,6.284237E-10,1.241776E-10
1.378662E+04,5.317236E-10,1.130447E-10
1.379151E+04,5.231353E-10,1.139061E-10
1.379639E+04,5.872111E-10,1.212982E-10
1.380127E+04,5.467746E-10,1.170929E-10
1.380615E+04,5.979508E-10,1.213410E-10
1.381104E+04,5.180564E-10,1.133955E-10
1.381592E+04,5.559535E-10,1.174862E-10
1.382080E+04,5.047773E-10,1.130934E-10
1.382568E+04,6.018569E-10,1.215472E-10
1.383057E+04,5.733413E-10,1.198211E-10
1.383545E+04,5.069201E-10,1.117429E-10
1.384033E+04,5.793903E-10,1.187584E-10
1.384522E+04,5.545868E-10,1.175200E-10
1.385010E+04,5.077048E-10,1.126957E-10
1.385498E+04,6.106563E-10,1.245926E-10
1.385986E+04,5.450113E-10,1.155726E-10
1.386475E+04,6.024560E-10,1.247837E-10
1.386963E+04,5.649385E-10,1.181912E-10
1.387451E+04,5.047773E-10,1.130934E-10
1.387940E+04,5.477447E-10,1.155039E-10
1.388428E+04,6.038142E-10,1.226928E-10
1.388916E+04,4.957839E-10,1.100656E-10
1.389404E+04,5.844691E-10,1.192461E-10
1.389893E+04,4.957839E-10,1.100656E-10
1.390381E+04,5.661112E-10,1.184700E-10
1.390869E+04,6.325324E-10,1.261180E-10
1.391358E+04,4.950077E-10,1.114008E-10
1.391846E+04,5.221566E-10,1.132904E-10
1.392334E+04,5.659171E-10,1.187816E-10
1.392822E+04,5.637658E-10,1.179118E-10
1.393311E+04,5.420838E-10,1.159605E-10
1.393799E+04,5.147409E-10,1.144386E-10
1.394287E+04,5.457959E-10,1.164940E-10
1.394776E+04,5.106322E-10,1.122965E-10
1.395264E+04,5.205958E-10,1.136511E-10
1.395752E+04,4.766498E-10,1.105696E-10
1.396240E+04,4.950077E-10,1.114008E-10
1.396729E+04,5.489174E-10,1.157891E-10
1.397217E+04,5.493140E-10,1.173405E-10
1.397705E+04,5.346681E-10,1.170825E-10
1.398193E+04,4.901229E-10,1.105447E-10
1.398682E+04,5.307535E-10,1.146678E-10
1.399170E+04,4.881656E-10,1.092718E-10
1.399658E+04,5.026259E-10,1.121795E-10
1.400147E+04,4.842595E-10,1.090424E-10
1.400635E+04,5.325168E-10,1.162000E-10
1.401123E+04,4.657075E-10,1.085342E-10
1.401611E+04,4.508591E-10,1.062243E-10
1.402100E+04,4.625775E-10,1.069294E-10
1.402588E+04,4.811380E-10,1.097906E-10
1.403076E+04,5.266533E-10,1.147717E-10
1.403565E+04,4.504710E-10,1.069180E-10
1.404053E+04,4.830953E-10,1.110575E-10
1.404541E+04,4.715624E-10,1.077036E-10
1.405029E+04,4.604346E-10,1.083398E-10
1.405518E+04,4.194075E-10,1.022119E-10
1.406006E+04,5.319347E-10,1.171503E-10
1.406494E+04,4.864108E-10,1.099824E-10
1.406983E+04,4.694111E-10,1.067435E-10
1.407471E+04,4.256591E-10,1.030986E-10
1.407959E+04,4.651169E-10,1.072004E-10
1.408447E+04,5.036046E-10,1.128013E-10
1.408936E+04,5.116194E-10,1.151517E-10
1.409424E+04,4.246804E-10,1.024179E-10
1.409912E+04,4.043651E-10,1.001256E-10
1.410401E+04,4.004590E-10,9.987510E-11
1.410889E+04,4.502770E-10,1.072631E-10
1.411377E+04,5.065321E-10,1.124025E-10
1.411865E+04,4.133501E-10,1.009520E-10
1.412354E+04,4.705923E-10,1.094060E-10
1.412842E+04,4.420682E-10,1.050882E-10
1.413330E+04,3.766257E-10,9.650288E-11
1.413819E+04,4.188254E-10,1.032910E-10
1.414307E+04,4.131560E-10,1.013174E-10
1.414795E+04,4.289831E-10,1.044087E-10
1.415283E+04,4.604262E-10,1.059623E-10
1.415772E+04,4.325011E-10,1.053524E-10
1.416260E+04,4.264437E-10,1.041304E-10
1.416748E+04,3.977256E-10,9.995460E-11
1.417236E+04,4.211708E-10,1.039278E-10
1.417725E+04,4.381621E-10,1.048495E-10
1.418213E+04,3.688134E-10,9.598239E-11
1.418701E+04,4.156954E-10,1.016034E-10
1.419190E+04,4.703982E-10,1.097433E-10
1.419678E+04,4.067190E-10,1.032792E-10
1.420166E+04,4.321131E-10,1.060517E-10
1.420654E+04,4.051497E-10,1.011877E-10
1.421143E+04,3.889346E-10,9.874630E-11
1.421631E+04,3.922587E-10,1.001134E-10
1.422119E+04,3.906979E-10,1.005214E-10
1.422608E+04,3.463553E-10,9.514176E-11
